job_id,trade_index,entry_date,exit_date,direction,status,duration,symbol,side,qty,entry_price,exit_price,gross_entry,gross_exit,pnl,costs,net_profit,running_equity
BTC-USD+ADA-USD / SOL-USD+ADA-USD,6,2022-05-09,2022-07-18,down,expired,47,SOL-USD,BUY,543.9949897839532,63.2696533203125,43.746158599853516,68836.74882323532,51584.715356556844,-17252.033466678473,18.063219626968824,-17270.096686305442,51576.99261997527
BTC-USD+ADA-USD / SOL-USD+ADA-USD,6,2022-05-09,2022-07-18,down,expired,47,ADA-USD,BUY,56415.42684473533,0.6100879907608032,0.4925430119037628,68836.74882323532,51584.715356556844,-17252.033466678473,18.063219626968824,-17270.096686305442,51576.99261997527
BTC-USD+ADA-USD / SOL-USD+ADA-USD,7,2022-07-18,2022-08-24,up,expired,27,BTC-USD,BUY,1.1467124726175346,22485.689453125,21395.01953125,51569.24110260598,48515.93575348341,-3053.305349122567,15.012776528413408,-3068.3181256509806,48508.674494324296
BTC-USD+ADA-USD / SOL-USD+ADA-USD,7,2022-07-18,2022-08-24,up,expired,27,ADA-USD,BUY,52349.987570914935,0.4925430119037628,0.4581089913845062,51569.24110260598,48515.93575348341,-3053.305349122567,15.012776528413408,-3068.3181256509806,48508.674494324296
BTC-USD+ADA-USD / SOL-USD+ADA-USD,8,2022-08-24,2023-01-17,down,expired,99,SOL-USD,BUY,693.7109995910708,34.957916259765625,22.884063720703125,48501.38206436592,34178.30728195363,-14323.074782412292,12.401953401947932,-14335.47673581424,34173.197758510054
BTC-USD+ADA-USD / SOL-USD+ADA-USD,8,2022-08-24,2023-01-17,down,expired,99,ADA-USD,BUY,52936.50962599977,0.4581089913845062,0.3457610011100769,48501.38206436592,34178.30728195363,-14323.074782412292,12.401953401947932,-14335.47673581424,34173.197758510054
BTC-USD+ADA-USD / SOL-USD+ADA-USD,9,2023-01-17,2023-03-08,up,expired,35,BTC-USD,BUY,0.8073157154032282,21161.51953125,21718.080078125,34168.05455878096,33224.805297839004,-943.2492609419567,10.108928978492994,-953.3581899204496,33219.8395685896
BTC-USD+ADA-USD / SOL-USD+ADA-USD,9,2023-01-17,2023-03-08,up,expired,35,ADA-USD,BUY,49409.93120838283,0.3457610011100769,0.3175770044326782,34168.05455878096,33224.805297839004,-943.2492609419567,10.108928978492994,-953.3581899204496,33219.8395685896
BTC-USD+ADA-USD / SOL-USD+ADA-USD,10,2023-03-08,2023-07-13,down,expired,87,SOL-USD,BUY,901.5386968348437,18.421194076538086,26.02569580078125,33214.83860380777,42166.5926841654,8951.754080357623,11.307214693195975,8940.446865664428,42160.28643425403
BTC-USD+ADA-USD / SOL-USD+ADA-USD,10,2023-03-08,2023-07-13,down,expired,87,ADA-USD,BUY,52294.14935622148,0.3175770044326782,0.3576579988002777,33214.83860380777,42166.5926841654,8951.754080357623,11.307214693195975,8940.446865664428,42160.28643425403
BTC-USD+ADA-USD / SOL-USD+ADA-USD,11,2023-07-13,2023-09-11,up,expired,41,BTC-USD,BUY,0.6696193649541298,31476.048828125,25162.654296875,42153.94365510849,31103.10200831745,-11050.841646791036,10.98855684951389,-11061.83020364055,31098.456230613476
BTC-USD+ADA-USD / SOL-USD+ADA-USD,11,2023-07-13,2023-09-11,up,expired,41,ADA-USD,BUY,58930.51993316101,0.3576579988002777,0.24187299609184265,42153.94365510849,31103.10200831745,-11050.841646791036,10.98855684951389,-11061.83020364055,31098.456230613476
BTC-USD+ADA-USD / SOL-USD+ADA-USD,12,2023-09-11,2023-10-02,down,expired,15,SOL-USD,BUY,876.4158169050717,17.739166259765625,23.371700286865234,31093.771777534752,37164.06073963779,6070.288962103035,10.23867487757588,6060.050287225459,37158.506517838934
BTC-USD+ADA-USD / SOL-USD+ADA-USD,12,2023-09-11,2023-10-02,down,expired,15,ADA-USD,BUY,64277.06333477591,0.24187299609184265,0.2595129907131195,31093.771777534752,37164.06073963779,6070.288962103035,10.23867487757588,6060.050287225459,37158.506517838934
BTC-USD+ADA-USD / SOL-USD+ADA-USD,13,2023-10-02,2024-02-22,up,expired,98,BTC-USD,BUY,0.6747521392279082,27530.78515625,51304.97265625,37152.91235760726,76558.1691260945,39405.25676848723,17.05666222255526,39388.200106264674,76546.70662410361
BTC-USD+ADA-USD / SOL-USD+ADA-USD,13,2023-10-02,2024-02-22,up,expired,98,ADA-USD,BUY,71581.98950949282,0.2595129907131195,0.5859019756317139,37152.91235760726,76558.1691260945,39405.25676848723,17.05666222255526,39388.200106264674,76546.70662410361
BTC-USD+ADA-USD / SOL-USD+ADA-USD,14,2024-02-22,2024-03-14,down,expired,15,SOL-USD,BUY,376.3910683812457,101.66979217529297,176.67974853515625,76535.20339791547,115517.13666989212,38981.93327197665,28.807851010171134,38953.125420966484,115499.8320450701
BTC-USD+ADA-USD / SOL-USD+ADA-USD,14,2024-02-22,2024-03-14,down,expired,15,ADA-USD,BUY,65314.00010675501,0.5859019756317139,0.7504739761352539,76535.20339791547,115517.13666989212,38981.93327197665,28.807851010171134,38953.125420966484,115499.8320450701
BTC-USD+ADA-USD / SOL-USD+ADA-USD,15,2024-03-14,2024-04-16,up,expired,22,BTC-USD,BUY,0.8087394514393533,71396.59375,63811.86328125,115482.48412802673,86892.10144866662,-28590.382679360104,30.356187836504,-28620.738867196607,86879.0931778735
BTC-USD+ADA-USD / SOL-USD+ADA-USD,15,2024-03-14,2024-04-16,up,expired,22,ADA-USD,BUY,76939.69931024892,0.7504739761352539,0.45860499143600464,115482.48412802673,86892.10144866662,-28590.382679360104,30.356187836504,-28620.738867196607,86879.0931778735
BTC-USD+ADA-USD / SOL-USD+ADA-USD,16,2024-04-16,2024-05-20,down,expired,24,SOL-USD,BUY,318.7058427543835,136.27932739257812,186.52049255371094,86866.0357733043,106965.07068570412,20099.03491239982,29.074665968851264,20069.96024643097,106949.05342430447
BTC-USD+ADA-USD / SOL-USD+ADA-USD,16,2024-04-16,2024-05-20,down,expired,24,ADA-USD,BUY,94706.8145740253,0.45860499143600464,0.5017579793930054,86866.0357733043,106965.07068570412,20099.03491239982,29.074665968851264,20069.96024643097,106949.05342430447
BTC-USD+ADA-USD / SOL-USD+ADA-USD,17,2024-05-20,2024-06-10,up,expired,14,BTC-USD,BUY,0.7483252943164567,71448.1953125,69512.28125,106932.98357121249,98952.58745916456,-7980.396112047918,30.882835654556555,-8011.278947702474,98937.77447660199
BTC-USD+ADA-USD / SOL-USD+ADA-USD,17,2024-05-20,2024-06-10,up,expired,14,ADA-USD,BUY,106558.32887856926,0.5017579793930054,0.44046100974082947,106932.98357121249,98952.58745916456,-7980.396112047918,30.882835654556555,-8011.278947702474,98937.77447660199
BTC-USD+ADA-USD / SOL-USD+ADA-USD,18,2024-06-10,2024-07-19,down,expired,27,SOL-USD,BUY,311.21919607964446,158.9280242919922,169.1858673095703,98922.90390936003,101955.0942185167,3032.1903091566555,30.131699719181505,3002.058609437474,101939.83308603946
BTC-USD+ADA-USD / SOL-USD+ADA-USD,18,2024-06-10,2024-07-19,down,expired,27,ADA-USD,BUY,112294.73406461903,0.44046100974082947,0.43903398513793945,98922.90390936003,101955.0942185167,3032.1903091566555,30.131699719181505,3002.058609437474,101939.83308603946
BTC-USD+ADA-USD / SOL-USD+ADA-USD,19,2024-07-19,2024-08-30,up,expired,30,BTC-USD,BUY,0.7639354763484065,66710.15625,59119.4765625,101924.50998424075,85460.46033076681,-16464.049653473936,28.10774554725113,-16492.157399021187,85447.67568701827
BTC-USD+ADA-USD / SOL-USD+ADA-USD,19,2024-07-19,2024-08-30,up,expired,30,ADA-USD,BUY,116078.15503419084,0.43903398513793945,0.34715399146080017,101924.50998424075,85460.46033076681,-16464.049653473936,28.10774554725113,-16492.157399021187,85447.67568701827
BTC-USD+ADA-USD / SOL-USD+ADA-USD,20,2024-08-30,2024-10-22,down,expired,36,SOL-USD,BUY,309.32233808613,138.09999084472656,167.26014709472656,85434.82411552794,96505.46796983326,11070.643854305321,27.291043812804176,11043.352810492515,96491.0284975108
BTC-USD+ADA-USD / SOL-USD+ADA-USD,20,2024-08-30,2024-10-22,down,expired,36,ADA-USD,BUY,123050.32668071029,0.34715399146080017,0.36381998658180237,85434.82411552794,96505.46796983326,11070.643854305321,27.291043812804176,11043.352810492515,96491.0284975108
BTC-USD+ADA-USD / SOL-USD+ADA-USD,21,2024-10-22,2024-12-09,up,expired,33,BTC-USD,BUY,0.7161112265290286,67361.40625,97432.71875,96476.51850081535,203361.8395620207,106885.32106120534,44.975753709425405,106840.34530749591,203331.3738050067
BTC-USD+ADA-USD / SOL-USD+ADA-USD,21,2024-10-22,2024-12-09,up,expired,33,ADA-USD,BUY,132588.26075945018,0.36381998658180237,1.0075490474700928,96476.51850081535,203361.8395620207,106885.32106120534,44.975753709425405,106840.34530749591,203331.3738050067
BTC-USD+ADA-USD / SOL-USD+ADA-USD,22,2024-12-09,2025-01-22,down,expired,29,SOL-USD,BUY,467.69915523823397,217.34146118164062,257.23736572265625,203300.83558579348,219346.58465081296,16045.749065019503,63.39711303549096,15982.351951984012,219313.72575699072
BTC-USD+ADA-USD / SOL-USD+ADA-USD,22,2024-12-09,2025-01-22,down,expired,29,ADA-USD,BUY,100888.80342662826,1.0075490474700928,0.9816439747810364,203300.83558579348,219346.58465081296,16045.749065019503,63.39711303549096,15982.351951984012,219313.72575699072
BTC-USD+ADA-USD / SOL-USD+ADA-USD,23,2025-01-22,2025-02-05,up,expired,10,BTC-USD,BUY,1.057763098331839,103653.0703125,96615.4453125,219280.7856107159,184088.79871558113,-35191.98689513475,60.50543764894455,-35252.492332783695,184061.23342420702
BTC-USD+ADA-USD / SOL-USD+ADA-USD,23,2025-01-22,2025-02-05,up,expired,10,ADA-USD,BUY,111690.58805644288,0.9816439747810364,0.7332090139389038,219280.7856107159,184088.79871558113,-35191.98689513475,60.50543764894455,-35252.492332783695,184061.23342420702
BTC-USD+ADA-USD / SOL-USD+ADA-USD,24,2025-02-05,2025-05-09,down,expired,65,SOL-USD,BUY,469.50180897738664,195.98814392089844,172.82827758789062,184033.57621796444,178744.91585007956,-5288.660367884878,54.41677381020659,-5343.077141695085,178718.15628251195
BTC-USD+ADA-USD / SOL-USD+ADA-USD,24,2025-02-05,2025-05-09,down,expired,65,ADA-USD,BUY,125498.71368145743,0.7332090139389038,0.7777109742164612,184033.57621796444,178744.91585007956,-5288.660367884878,54.41677381020659,-5343.077141695085,178718.15628251195
BTC-USD+ADA-USD / SOL-USD+ADA-USD,25,2025-05-09,2025-06-02,up,expired,15,BTC-USD,BUY,0.8676790260815958,102970.8515625,105881.53125,178691.29639708513,171103.23882951288,-7588.057567572236,52.4691802839897,-7640.5267478562255,171077.62953465572
BTC-USD+ADA-USD / SOL-USD+ADA-USD,25,2025-05-09,2025-06-02,up,expired,15,ADA-USD,BUY,114882.8435763784,0.7777109742164612,0.6896770000457764,178691.29639708513,171103.23882951288,-7588.057567572236,52.4691802839897,-7640.5267478562255,171077.62953465572
BTC-USD+ADA-USD / SOL-USD+ADA-USD,26,2025-06-02,2025-07-21,down,expired,34,SOL-USD,BUY,544.7580351721843,156.99806213378906,195.9942626953125,171051.9117076869,217189.9093117298,46137.9976040429,58.2362731529125,46079.761330889996,217157.39086554572
BTC-USD+ADA-USD / SOL-USD+ADA-USD,26,2025-06-02,2025-07-21,down,expired,34,ADA-USD,BUY,124008.7111041354,0.6896770000457764,0.8904250264167786,171051.9117076869,217189.9093117298,46137.9976040429,58.2362731529125,46079.761330889996,217157.39086554572
BTC-USD+ADA-USD / SOL-USD+ADA-USD,27,2025-07-21,2025-10-10,up,expired,58,BTC-USD,BUY,0.9244108030352447,117439.5390625,113214.3671875,217124.75722570924,182056.92224435555,-35067.83498135368,59.87725192050972,-35127.71223327419,182029.67863227153
BTC-USD+ADA-USD / SOL-USD+ADA-USD,27,2025-07-21,2025-10-10,up,expired,58,ADA-USD,BUY,121921.97590147264,0.8904250264167786,0.6348350048065186,217124.75722570924,182056.92224435555,-35067.83498135368,59.87725192050972,-35127.71223327419,182029.67863227153
BTC-USD+ADA-USD / SOL-USD+ADA-USD,28,2025-10-10,2026-01-23,down,expired,71,SOL-USD,BUY,482.34544038866323,188.6638641357422,127.36157989501953,182002.309263963,113051.08132380631,-68951.22794015668,44.25800858816539,-68995.48594874484,113034.1926835267
BTC-USD+ADA-USD / SOL-USD+ADA-USD,28,2025-10-10,2026-01-23,down,expired,71,ADA-USD,BUY,143346.1512723551,0.6348350048065186,0.3600989878177643,182002.309263963,113051.08132380631,-68951.22794015668,44.25800858816539,-68995.48594874484,113034.1926835267
BTC-USD+ADA-USD / SI=F+SOL-USD,1,2021-06-16,2021-07-26,up,expired,27,BTC-USD,BUY,1.3036852562044354,38347.0625,37337.53515625,99985.0,91112.89283540618,-8872.10716459381,28.664683925310925,-8900.771848519122,91099.22815148087
BTC-USD+ADA-USD / SI=F+SOL-USD,1,2021-06-16,2021-07-26,up,expired,27,ADA-USD,BUY,33720.09264176,1.4825730323791504,1.2584929466247559,99985.0,91112.89283540618,-8872.10716459381,28.664683925310925,-8900.771848519122,91099.22815148087
BTC-USD+ADA-USD / SI=F+SOL-USD,2,2021-07-26,2021-08-17,down,expired,16,SI=F,BUY,1800.4657193687758,25.295000076293945,23.648000717163086,91085.56101759564,145886.530339057,54800.969321461365,35.54581370349789,54765.42350775787,145864.65165923873
BTC-USD+ADA-USD / SI=F+SOL-USD,2,2021-07-26,2021-08-17,down,expired,16,SOL-USD,BUY,1608.9078899679412,28.306642532348633,64.21070861816406,91085.56101759564,145886.530339057,54800.969321461365,35.54581370349789,54765.42350775787,145864.65165923873
BTC-USD+ADA-USD / SI=F+SOL-USD,3,2021-08-17,2022-01-07,up,expired,100,BTC-USD,BUY,1.6315202484307378,44695.359375,41557.90234375,145842.7676624022,113659.32070963067,-32183.44695277155,38.92531325580493,-32222.372266027352,113642.27939321139
BTC-USD+ADA-USD / SI=F+SOL-USD,3,2021-08-17,2022-01-07,up,expired,100,ADA-USD,BUY,37849.75812441458,1.9266010522842407,1.2115470170974731,145842.7676624022,113659.32070963067,-32183.44695277155,38.92531325580493,-32222.372266027352,113642.27939321139
BTC-USD+ADA-USD / SI=F+SOL-USD,4,2022-01-07,2022-03-31,down,expired,57,SI=F,BUY,2536.9569982727007,22.393999099731445,25.121000289916992,113625.2254707525,114820.15091674007,1194.925445987572,34.26680645812388,1160.658639529448,114802.93803274083
BTC-USD+ADA-USD / SI=F+SOL-USD,4,2022-01-07,2022-03-31,down,expired,57,SOL-USD,BUY,416.5061549289533,136.40281677246094,122.66146087646484,113625.2254707525,114820.15091674007,1194.925445987572,34.26680645812388,1160.658639529448,114802.93803274083
BTC-USD+ADA-USD / SI=F+SOL-USD,5,2022-03-31,2022-05-09,up,expired,26,BTC-USD,BUY,1.2603101153654985,45538.67578125,30296.953125,114785.70745491843,68848.40890672326,-45937.298548195184,27.54511745424625,-45964.84366564943,68838.0943670914
BTC-USD+ADA-USD / SI=F+SOL-USD,5,2022-03-31,2022-05-09,up,expired,26,ADA-USD,BUY,50262.999572063614,1.1418509483337402,0.6100879907608032,114785.70745491843,68848.40890672326,-45937.298548195184,27.54511745424625,-45964.84366564943,68838.0943670914
BTC-USD+ADA-USD / SI=F+SOL-USD,6,2022-05-09,2022-06-23,down,expired,31,SI=F,BUY,1579.9228086253954,21.781999588012695,21.031999588012695,68827.75593314045,53993.35773004736,-14834.39820309309,18.423167049478167,-14852.821370142567,53985.27299694883
BTC-USD+ADA-USD / SI=F+SOL-USD,6,2022-05-09,2022-06-23,down,expired,31,SOL-USD,BUY,543.9239218262284,63.2696533203125,38.17523193359375,68827.75593314045,53993.35773004736,-14834.39820309309,18.423167049478167,-14852.821370142567,53985.27299694883
BTC-USD+ADA-USD / SI=F+SOL-USD,7,2022-06-23,2022-08-24,up,expired,43,BTC-USD,BUY,1.2799363540243769,21085.876953125,21395.01953125,53977.1609375789,53126.33597478809,-850.8249627908099,16.065524536855047,-866.8904873276649,53118.382509621166
BTC-USD+ADA-USD / SI=F+SOL-USD,7,2022-06-23,2022-08-24,up,expired,43,ADA-USD,BUY,56192.02671373339,0.4802919924259186,0.4581089913845062,53977.1609375789,53126.33597478809,-850.8249627908099,16.065524536855047,-866.8904873276649,53118.382509621166
BTC-USD+ADA-USD / SI=F+SOL-USD,8,2022-08-24,2022-09-23,down,expired,21,SI=F,BUY,1405.408784933793,18.895000457763672,18.840999603271484,53110.39926933821,52061.20256029312,-1049.1967090450898,15.775740274444697,-1064.9724493195345,52053.410060301634
BTC-USD+ADA-USD / SI=F+SOL-USD,8,2022-08-24,2022-09-23,down,expired,21,SOL-USD,BUY,759.6333670846531,34.957916259765625,33.6766357421875,53110.39926933821,52061.20256029312,-1049.1967090450898,15.775740274444697,-1064.9724493195345,52053.410060301634
BTC-USD+ADA-USD / SI=F+SOL-USD,9,2022-09-23,2022-10-14,up,expired,15,BTC-USD,BUY,1.348496213859445,19297.638671875,19185.65625,52045.58537090209,46543.187328348795,-5502.398042553291,14.788315904887632,-5517.186358458178,46536.22370184345
BTC-USD+ADA-USD / SI=F+SOL-USD,9,2022-09-23,2022-10-14,up,expired,15,ADA-USD,BUY,56348.224220085795,0.4618209898471832,0.36685100197792053,52045.58537090209,46543.187328348795,-5502.398042553291,14.788315904887632,-5517.186358458178,46536.22370184345
BTC-USD+ADA-USD / SI=F+SOL-USD,10,2022-10-14,2023-01-09,down,expired,58,SI=F,BUY,1291.4023590283348,18.014999389648438,23.711999893188477,46529.22541937201,43260.95748477965,-3268.26793459236,13.468527435622747,-3281.7364620279827,43254.48723981547
BTC-USD+ADA-USD / SI=F+SOL-USD,10,2022-10-14,2023-01-09,down,expired,58,SOL-USD,BUY,775.2953939151078,30.007417678833008,16.30246353149414,46529.22541937201,43260.95748477965,-3268.26793459236,13.468527435622747,-3281.7364620279827,43254.48723981547
BTC-USD+ADA-USD / SI=F+SOL-USD,11,2023-01-09,2023-02-02,up,expired,17,BTC-USD,BUY,1.2574606064068832,17196.5546875,23471.87109375,43247.98017090576,56625.78509614659,13377.804925240827,14.98106479005785,13362.82386045077,56617.31110026624
BTC-USD+ADA-USD / SI=F+SOL-USD,11,2023-01-09,2023-02-02,up,expired,17,ADA-USD,BUY,68192.54086572083,0.31710198521614075,0.39756301045417786,43247.98017090576,56625.78509614659,13377.804925240827,14.98106479005785,13362.82386045077,56617.31110026624
BTC-USD+ADA-USD / SI=F+SOL-USD,12,2023-02-02,2023-06-05,down,expired,84,SI=F,BUY,1202.7024237359824,23.534000396728516,23.534000396728516,56608.79863469791,51721.3019000744,-4887.496734623509,16.249515080215843,-4903.746249703725,51713.564850562514
BTC-USD+ADA-USD / SI=F+SOL-USD,12,2023-02-02,2023-06-05,down,expired,84,SOL-USD,BUY,1166.4673834183022,24.265058517456055,20.07505989074707,56608.79863469791,51721.3019000744,-4887.496734623509,16.249515080215843,-4903.746249703725,51713.564850562514
BTC-USD+ADA-USD / SI=F+SOL-USD,13,2023-06-05,2023-06-09,up,expired,4,BTC-USD,BUY,1.0036023031280832,25760.09765625,26480.375,51705.78667323368,48270.78108951278,-3435.0055837209,14.996485164411967,-3450.0020688853124,48263.5627816772
BTC-USD+ADA-USD / SI=F+SOL-USD,13,2023-06-05,2023-06-09,up,expired,4,ADA-USD,BUY,73442.59241622139,0.3520149886608124,0.295401006937027,51705.78667323368,48270.78108951278,-3435.0055837209,14.996485164411967,-3450.0020688853124,48263.5627816772
BTC-USD+ADA-USD / SI=F+SOL-USD,14,2023-06-09,2023-07-13,down,expired,22,SI=F,BUY,991.5406769849712,24.333999633789062,24.76799964904785,48256.300941278496,60689.822889454634,12433.52194817614,16.34191857460997,12417.180029601528,60680.74281127873
BTC-USD+ADA-USD / SI=F+SOL-USD,14,2023-06-09,2023-07-13,down,expired,22,SOL-USD,BUY,1388.2950152975197,17.37969970703125,26.02569580078125,48256.300941278496,60689.822889454634,12433.52194817614,16.34191857460997,12417.180029601528,60680.74281127873
BTC-USD+ADA-USD / SI=F+SOL-USD,15,2023-07-13,2023-09-13,up,expired,43,BTC-USD,BUY,0.9637743548976914,31476.048828125,26228.32421875,60671.61730810881,46388.0108598424,-14283.606448266415,16.05894422519268,-14299.665392491608,46381.07741878712
BTC-USD+ADA-USD / SI=F+SOL-USD,15,2023-07-13,2023-09-13,up,expired,43,ADA-USD,BUY,84817.9231439318,0.3576579988002777,0.24888400733470917,60671.61730810881,46388.0108598424,-14283.606448266415,16.05894422519268,-14299.665392491608,46381.07741878712
BTC-USD+ADA-USD / SI=F+SOL-USD,16,2023-09-13,2023-10-20,down,expired,27,SI=F,BUY,1012.00449922106,22.91200065612793,23.35099983215332,46374.09550031469,57692.67099814734,11318.575497832659,15.610014974769303,11302.96548285789,57684.04290164501
BTC-USD+ADA-USD / SI=F+SOL-USD,16,2023-09-13,2023-10-20,down,expired,27,SOL-USD,BUY,1259.9602186578863,18.402999877929688,27.033674240112305,46374.09550031469,57692.67099814734,11318.575497832659,15.610014974769303,11302.96548285789,57684.04290164501
BTC-USD+ADA-USD / SI=F+SOL-USD,17,2023-10-20,2023-10-24,up,expired,2,BTC-USD,BUY,0.9715234842382318,29682.94921875,33901.52734375,57675.364494933,64972.34803269397,7296.983537760969,18.397156879144042,7278.586380881825,64962.62928252683
BTC-USD+ADA-USD / SI=F+SOL-USD,17,2023-10-20,2023-10-24,up,expired,2,ADA-USD,BUY,114828.0310208429,0.25113800168037415,0.27899301052093506,57675.364494933,64972.34803269397,7296.983537760969,18.397156879144042,7278.586380881825,64962.62928252683
BTC-USD+ADA-USD / SI=F+SOL-USD,18,2023-10-24,2023-10-31,down,expired,5,SI=F,BUY,1413.2475866846996,22.979999542236328,22.840999603271484,64952.85779016199,73769.62454905907,8816.766758897083,20.808372350883154,8795.958386546201,73758.58766907304
BTC-USD+ADA-USD / SI=F+SOL-USD,18,2023-10-24,2023-10-31,down,expired,5,SOL-USD,BUY,1077.1069135898858,30.15153694152832,38.51951599121094,64952.85779016199,73769.62454905907,8816.766758897083,20.808372350883154,8795.958386546201,73758.58766907304
BTC-USD+ADA-USD / SI=F+SOL-USD,19,2023-10-31,2024-02-20,up,expired,75,BTC-USD,BUY,1.0636316006163635,34667.78125,52284.875,73747.49532151091,133882.08746862464,60134.592147113726,31.14443741852033,60103.44770969521,133862.03537876825
BTC-USD+ADA-USD / SI=F+SOL-USD,19,2023-10-31,2024-02-20,up,expired,75,ADA-USD,BUY,125803.02512963885,0.2931070029735565,0.6221650242805481,73747.49532151091,133882.08746862464,60134.592147113726,31.14443741852033,60103.44770969521,133862.03537876825
BTC-USD+ADA-USD / SI=F+SOL-USD,20,2024-02-20,2024-03-15,down,expired,18,SI=F,BUY,2896.2589941986757,23.106000900268555,25.200000762939453,133841.925854731,185877.24553732813,52035.31968259714,47.95787570880887,51987.36180688833,185849.3971856566
BTC-USD+ADA-USD / SI=F+SOL-USD,20,2024-02-20,2024-03-15,down,expired,18,SOL-USD,BUY,617.012582902281,108.45964050292969,182.96469116210938,133841.925854731,185877.24553732813,52035.31968259714,47.95787570880887,51987.36180688833,185849.3971856566
BTC-USD+ADA-USD / SI=F+SOL-USD,21,2024-03-15,2024-04-29,up,expired,30,BTC-USD,BUY,1.3386987287747567,69403.7734375,63841.12109375,185821.48654590495,143960.3421060936,-41861.14443981133,49.467274297799776,-41910.61171410913,143938.78547154745
BTC-USD+ADA-USD / SI=F+SOL-USD,21,2024-03-15,2024-04-29,up,expired,30,ADA-USD,BUY,127898.53543731458,0.7264410257339478,0.4573650062084198,185821.48654590495,143960.3421060936,-41861.14443981133,49.467274297799776,-41910.61171410913,143938.78547154745
BTC-USD+ADA-USD / SI=F+SOL-USD,22,2024-04-29,2024-05-17,down,expired,14,SI=F,BUY,2628.8160138548874,27.37299919128418,31.047000885009766,143917.15724256946,170159.98900870516,26242.8317661357,47.11157193769119,26195.72019419801,170134.50566574547
BTC-USD+ADA-USD / SI=F+SOL-USD,22,2024-04-29,2024-05-17,down,expired,14,SOL-USD,BUY,522.284254340052,137.7766571044922,169.53054809570312,143917.15724256946,170159.98900870516,26242.8317661357,47.11157193769119,26195.72019419801,170134.50566574547
BTC-USD+ADA-USD / SI=F+SOL-USD,23,2024-05-17,2024-06-10,up,expired,15,BTC-USD,BUY,1.2684876063540529,67051.875,69512.28125,170108.94484060231,165899.90568673587,-4209.039153866446,50.40132757910072,-4259.4404814455465,165875.06518429992
BTC-USD+ADA-USD / SI=F+SOL-USD,23,2024-05-17,2024-06-10,up,expired,15,ADA-USD,BUY,176461.56348196926,0.4819999933242798,0.44046100974082947,170108.94484060231,165899.90568673587,-4209.039153866446,50.40132757910072,-4259.4404814455465,165875.06518429992
BTC-USD+ADA-USD / SI=F+SOL-USD,24,2024-06-10,2024-07-02,down,expired,15,SI=F,BUY,2785.6183355736994,29.768999099731445,29.35300064086914,165850.13944777774,161963.71416683594,-3886.4252809418003,49.17207804219205,-3935.5973589839923,161939.46782531592
BTC-USD+ADA-USD / SI=F+SOL-USD,24,2024-06-10,2024-07-02,down,expired,15,SOL-USD,BUY,521.7775159120704,158.9280242919922,153.7004852294922,165850.13944777774,161963.71416683594,-3886.4252809418003,49.17207804219205,-3935.5973589839923,161939.46782531592
BTC-USD+ADA-USD / SI=F+SOL-USD,25,2024-07-02,2024-09-03,up,expired,43,BTC-USD,BUY,1.3051563616262811,62029.015625,57431.0234375,161915.12869676948,136686.13607274435,-25228.99262402513,44.790189715427076,-25273.782813740556,136665.68501157538
BTC-USD+ADA-USD / SI=F+SOL-USD,25,2024-07-02,2024-09-03,up,expired,43,ADA-USD,BUY,193782.69010753377,0.4177750051021576,0.3185510039329529,161915.12869676948,136686.13607274435,-25228.99262402513,44.790189715427076,-25273.782813740556,136665.68501157538
BTC-USD+ADA-USD / SI=F+SOL-USD,26,2024-09-03,2024-10-21,down,expired,34,SI=F,BUY,2444.369293817991,27.951000213623047,33.86899948120117,136645.13330736058,171803.69363980333,35158.56033244276,46.26732404207458,35112.29300840068,171777.97801997606
BTC-USD+ADA-USD / SI=F+SOL-USD,26,2024-09-03,2024-10-21,down,expired,34,SOL-USD,BUY,535.5373952025989,127.57758331298828,166.2168731689453,136645.13330736058,171803.69363980333,35158.56033244276,46.26732404207458,35112.29300840068,171777.97801997606
BTC-USD+ADA-USD / SI=F+SOL-USD,27,2024-10-21,2024-11-13,up,expired,17,BTC-USD,BUY,1.2747338115566351,67367.8515625,90584.1640625,171752.1563972945,253168.71079263327,81416.5543953388,63.738130078489164,81352.8162652603,253130.79428523636
BTC-USD+ADA-USD / SI=F+SOL-USD,27,2024-10-21,2024-11-13,up,expired,17,ADA-USD,BUY,237912.86211494723,0.36095601320266724,0.5787749886512756,171752.1563972945,253168.71079263327,81416.5543953388,63.738130078489164,81352.8162652603,253130.79428523636
BTC-USD+ADA-USD / SI=F+SOL-USD,28,2024-11-13,2025-01-22,down,expired,46,SI=F,BUY,4136.854603027519,30.59000015258789,31.23900032043457,253092.76587569146,280508.1290942497,27415.36321855818,80.04013424549117,27335.323084312688,280466.11736954906
BTC-USD+ADA-USD / SI=F+SOL-USD,28,2024-11-13,2025-01-22,down,expired,46,SOL-USD,BUY,588.0830197420964,215.18455505371094,257.23736572265625,253092.76587569146,280508.1290942497,27415.36321855818,80.04013424549117,27335.323084312688,280466.11736954906
BTC-USD+ADA-USD / SI=F+SOL-USD,29,2025-01-22,2025-02-06,up,expired,11,BTC-USD,BUY,1.3527046623969454,103653.0703125,96593.296875,280423.9829669543,231368.92133302178,-49055.061633932535,76.7689356449964,-49131.83056957753,231334.28679997154
